name,family_id
Saccopetalum,22
Sageraea,22
Sanrafaelia,22
Sapranthus,22
Schefferomitra,22
Sphaerocoryne,22
Stelechocarpus,22
Stenanona,22
Stenanthera,22
Tetrameranthus,22
Tetrastemma,22
Toussaintia,22
Tridimeris,22
Trigynaea,22
Trigyneia,22
Trivalvaria,22
Unona,22
Unonopsis,22
Uva,22
Uvaria,22
Uvariastrum,22
Uvariella,22
Uvariodendron,22
Uvariopsis,22
Woodiellantha,22
Xylopia,22
Xylopiastrum,22
Xylopicron,22
Xylopicrum,22
Aphanopetalum,23
Aphloia,24
Neumannia,24
Aciphylla,25
Acroglyphe,25
Acronema,25
Actinanthus,25
Actinolema,25
Actinotus,25
Adenosciadium,25
Adorium,25
Aegokeras,25
Aegopodium,25
Aethusa,25
Aframmi,25
Afroligusticum,25
Afrosciadium,25
Afrosison,25
Agasyllis,25
Agrocharis,25
Ainsworthia,25
Albertia,25
Albovia,25
Alepidea,25
Aletes,25
Alococarpum,25
Alposelinum,25
Ammi,25
Ammodaucus,25
Ammoides,25
Ammoselinum,25
Analyrium,25
Andriana,25
Anethum,25
Angelica,25
Anginon,25
Angoseseli,25
Anidrum,25
Anisactis,25
Anisopoda,25
Anisosciadium,25
Anisotome,25
Anisum,25
Annesorhiza,25
Anomopanax,25
× Anthrichaerophyllum,25
Anthriscus,25
Aphanopleura,25
Apiastrum,25
Apinella,25
Apiopetalum,25
Apium,25
Apodicarpum,25
Arafoe,25
Archangelica,25
Archemora,25
Arctopus,25
Arcuatopterus,25
Arracacia,25
Artedia,25
Asciadium,25
Asteriscium,25
Astomaea,25
Astrantia,25
Astrodaucus,25
Astydamia,25
Atenia,25
Athamanta,25
Aulacospermum,25
Aulosolena,25
Aulospermum,25
Austropeucedanum,25
Autumnalia,25
Azilia,25
Azorella,25
Azorellopsis,25
Balinotella,25
Berula,25
Bifora,25
Bilacunaria,25
Billburttia,25
Birostula,25
Bolax,25
Bonannia,25
Bowlesia,25
Brachyscias,25
Bubon,25
Bulbocastanum,25
Buniotrinia,25
Bunium,25
Bupleurum,25
Buprestis,25
Bustillosia,25
Cachrys,25
Caldasia,25
Calestania,25
Calyptrosciadium,25
Cannaboides,25
Capnophyllum,25
Carlesia,25
Caropodium,25
Caropsis,25
Carum,25
Cassidocarpus,25
Caucalis,25
Cenolophium,25
Centella,25
Cephalopodum,25
Cervaria,25
Chaerophyllopsis,25
Chaerophyllum,25
Chaetosciadium,25
Chamaele,25
Chamaemyrrhis,25
Chamaesciadium,25
Chamaesium,25
Chamarea,25
Changium,25
Chlaenosciadium,25
Choritaenia,25
Chuanminshen,25
Chymsydia,25
Cicuta,25
Cnidiocarpa,25
Cnidium,25
Coaxana,25
Coelopleurum,25
Cogswellia,25
Colladonia,25
Conioselinum,25
Conium,25
Conopodium,25
Coriandrum,25
Cortia,25
Cortiella,25
Cotopaxia,25
Coulterophytum,25
Crantziola,25
Crenosciadium,25
Critamus,25
Crithmum,25
Cryptodiscus,25
Cryptotaenia,25
Cryptotaeniopsis,25
Cuminum,25
Cusickia,25
Cyathoselinum,25
Cyclorhiza,25
Cyclospermum,25
Cyclotaxis,25
Cymbocarpum,25
Cymopterus,25
Cynapium,25
Cynomarathrum,25
Cynorhiza,25
Cynosciadium,25
Dactylaea,25
Dahliaphyllum,25
Danaa,25
Dasispermum,25
Dasyloma,25
Daucophyllum,25
Daucosma,25
Daucus,25
Deanea,25
Demavendia,25
Dethawia,25
Deverra,25
Deweya,25
Dichoropetalum,25
Dichosciadium,25
Dickinsia,25
Dicyclophora,25
Didiscus,25
Dimorphosciadium,25
Diplaspis,25
Diplolophium,25
Diplotaenia,25
Diposis,25
